po_id,order_date,region,distributor_id,distributor_tier,total_order_value,order_status,deferral_reason,expected_delivery_date
PO-DIST-1958,2026-03-25,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,233595.0,FULFILLED,,2026-04-13
PO-DIST-1959,2026-03-25,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,463581.0,FULFILLED,,2026-04-09
PO-DIST-1960,2026-03-25,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,197410.0,FULFILLED,,2026-04-15
PO-DIST-1961,2026-03-25,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,142781.0,FULFILLED,,2026-04-06
PO-DIST-1962,2026-03-27,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,433754.0,FULFILLED,,2026-04-13
PO-DIST-1963,2026-03-27,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,350467.0,FULFILLED,,2026-04-06
PO-DIST-1964,2026-03-27,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,115319.0,FULFILLED,,2026-04-12
PO-DIST-1965,2026-03-27,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,277887.0,FULFILLED,,2026-04-16
PO-DIST-1966,2026-03-27,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,221774.0,FULFILLED,,2026-04-11
PO-DIST-1967,2026-03-27,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,472288.0,FULFILLED,,2026-04-11
PO-DIST-1968,2026-03-27,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,444595.0,FULFILLED,,2026-04-16
PO-DIST-1969,2026-03-27,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,75841.0,FULFILLED,,2026-04-16
PO-DIST-1970,2026-03-30,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,285290.0,FULFILLED,,2026-04-20
PO-DIST-1971,2026-03-30,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,270570.0,FULFILLED,,2026-04-10
PO-DIST-1972,2026-03-30,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,200205.0,SUBMITTED,,2026-04-12
PO-DIST-1973,2026-03-30,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,80529.0,FULFILLED,,2026-04-16
PO-DIST-1974,2026-03-30,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,446638.0,FULFILLED,,2026-04-09
PO-DIST-1975,2026-03-30,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,142746.0,FULFILLED,,2026-04-17
PO-DIST-1976,2026-03-30,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,365414.0,FULFILLED,,2026-04-18
PO-DIST-1977,2026-03-30,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,245937.0,FULFILLED,,2026-04-15
PO-DIST-1978,2026-03-30,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,92367.0,FULFILLED,,2026-04-17
PO-DIST-1979,2026-04-01,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,414066.0,SUBMITTED,,2026-04-17
PO-DIST-1980,2026-04-01,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,442741.0,FULFILLED,,2026-04-11
PO-DIST-1981,2026-04-01,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,421836.0,FULFILLED,,2026-04-14
PO-DIST-1982,2026-04-01,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,123054.0,FULFILLED,,2026-04-18
PO-DIST-1983,2026-04-01,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,252492.0,FULFILLED,,2026-04-18
PO-DIST-1984,2026-04-01,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,264754.0,FULFILLED,,2026-04-15
PO-DIST-1985,2026-04-01,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,330844.0,FULFILLED,,2026-04-16
PO-DIST-1986,2026-04-01,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,131495.0,FULFILLED,,2026-04-16
PO-DIST-1987,2026-04-03,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,276671.0,FULFILLED,,2026-04-18
PO-DIST-1988,2026-04-03,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,427049.0,FULFILLED,,2026-04-21
PO-DIST-1989,2026-04-03,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,132642.0,FULFILLED,,2026-04-17
PO-DIST-1990,2026-04-03,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,379501.0,FULFILLED,,2026-04-21
PO-DIST-1991,2026-04-03,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,417595.0,FULFILLED,,2026-04-19
PO-DIST-1992,2026-04-06,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,441436.0,FULFILLED,,2026-04-22
PO-DIST-1993,2026-04-06,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,438190.0,FULFILLED,,2026-04-27
PO-DIST-1994,2026-04-06,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,211909.0,FULFILLED,,2026-04-18
PO-DIST-1995,2026-04-06,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,136593.0,FULFILLED,,2026-04-27
PO-DIST-1996,2026-04-06,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,337092.0,FULFILLED,,2026-04-27
PO-DIST-1997,2026-04-06,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,236612.0,FULFILLED,,2026-04-17
PO-DIST-1998,2026-04-06,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,435934.0,FULFILLED,,2026-04-22
PO-DIST-1999,2026-04-08,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,181286.0,FULFILLED,,2026-04-22
PO-DIST-2000,2026-04-08,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,361205.0,FULFILLED,,2026-04-26
PO-DIST-2001,2026-04-08,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,247715.0,FULFILLED,,2026-04-27
PO-DIST-2002,2026-04-08,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,78991.0,FULFILLED,,2026-04-27
PO-DIST-2003,2026-04-08,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,98144.0,FULFILLED,,2026-04-27
PO-DIST-2004,2026-04-08,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,324208.0,FULFILLED,,2026-04-20
PO-DIST-2005,2026-04-08,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,282179.0,FULFILLED,,2026-04-19
PO-DIST-2006,2026-04-08,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,308723.0,FULFILLED,,2026-04-27
PO-DIST-2007,2026-04-08,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,467786.0,FULFILLED,,2026-04-29
PO-DIST-2008,2026-04-08,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,136733.0,FULFILLED,,2026-04-29
PO-DIST-2009,2026-04-10,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,410157.0,FULFILLED,,2026-04-21
PO-DIST-2010,2026-04-10,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,320866.0,FULFILLED,,2026-04-26
PO-DIST-2011,2026-04-10,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,137678.0,FULFILLED,,2026-04-24
PO-DIST-2012,2026-04-10,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,122137.0,FULFILLED,,2026-04-25
PO-DIST-2013,2026-04-10,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,202058.0,FULFILLED,,2026-04-21
PO-DIST-2014,2026-04-10,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,216064.0,FULFILLED,,2026-04-22
PO-DIST-2015,2026-04-10,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,347877.0,FULFILLED,,2026-05-01
PO-DIST-2016,2026-04-13,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,251146.0,FULFILLED,,2026-04-29
PO-DIST-2017,2026-04-13,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,323973.0,SUBMITTED,,2026-04-26
PO-DIST-2018,2026-04-13,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,93592.0,FULFILLED,,2026-04-26
PO-DIST-2019,2026-04-13,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,360222.0,FULFILLED,,2026-05-04
PO-DIST-2020,2026-04-13,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,284063.0,SUBMITTED,,2026-04-30
PO-DIST-2021,2026-04-13,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,370391.0,FULFILLED,,2026-05-03
PO-DIST-2022,2026-04-13,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,359993.0,FULFILLED,,2026-05-02
PO-DIST-2023,2026-04-13,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,94631.0,FULFILLED,,2026-04-27
PO-DIST-2024,2026-04-15,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,370453.0,SUBMITTED,,2026-04-25
PO-DIST-2025,2026-04-15,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,199349.0,FULFILLED,,2026-04-27
PO-DIST-2026,2026-04-15,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,115366.0,FULFILLED,,2026-04-29
PO-DIST-2027,2026-04-15,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,85105.0,FULFILLED,,2026-04-27
PO-DIST-2028,2026-04-15,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,347749.0,FULFILLED,,2026-05-06
PO-DIST-2029,2026-04-15,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,252434.0,FULFILLED,,2026-05-04
PO-DIST-2030,2026-04-15,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,457671.0,FULFILLED,,2026-04-27
PO-DIST-2031,2026-04-15,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,462792.0,FULFILLED,,2026-04-29
PO-DIST-2032,2026-04-15,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,130819.0,FULFILLED,,2026-04-26
PO-DIST-2033,2026-04-17,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,458066.0,FULFILLED,,2026-04-27
PO-DIST-2034,2026-04-17,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,339965.0,FULFILLED,,2026-05-02
PO-DIST-2035,2026-04-17,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,195421.0,FULFILLED,,2026-04-29
PO-DIST-2036,2026-04-17,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,65637.0,FULFILLED,,2026-05-05
PO-DIST-2037,2026-04-17,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,88147.0,FULFILLED,,2026-05-08
PO-DIST-2038,2026-04-17,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,156715.0,SUBMITTED,,2026-05-01
PO-DIST-2039,2026-04-17,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,432882.0,FULFILLED,,2026-05-06
PO-DIST-2040,2026-04-17,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,333106.0,FULFILLED,,2026-05-06
PO-DIST-2041,2026-04-17,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,212405.0,FULFILLED,,2026-04-27
PO-DIST-2042,2026-04-17,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,260512.0,FULFILLED,,2026-05-03
PO-DIST-2043,2026-04-17,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,105809.0,FULFILLED,,2026-05-06
PO-DIST-2044,2026-04-20,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,440432.0,FULFILLED,,2026-05-07
PO-DIST-2045,2026-04-20,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,349162.0,FULFILLED,,2026-05-07
PO-DIST-2046,2026-04-20,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,183388.0,FULFILLED,,2026-05-01
PO-DIST-2047,2026-04-20,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,396004.0,FULFILLED,,2026-05-01
PO-DIST-2048,2026-04-20,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,381911.0,SUBMITTED,,2026-05-04
PO-DIST-2049,2026-04-20,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,195006.0,FULFILLED,,2026-05-06
PO-DIST-2050,2026-04-20,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,375493.0,FULFILLED,,2026-05-07
PO-DIST-2051,2026-04-20,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,90085.0,FULFILLED,,2026-05-08
PO-DIST-2052,2026-04-22,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,479712.0,FULFILLED,,2026-05-13
PO-DIST-2053,2026-04-22,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,405775.0,FULFILLED,,2026-05-03
PO-DIST-2054,2026-04-22,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,374514.0,FULFILLED,,2026-05-06
PO-DIST-2055,2026-04-22,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,102334.0,FULFILLED,,2026-05-04
PO-DIST-2056,2026-04-22,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,130093.0,FULFILLED,,2026-05-07
PO-DIST-2057,2026-04-22,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,455250.0,FULFILLED,,2026-05-08
PO-DIST-2058,2026-04-22,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,437071.0,FULFILLED,,2026-05-03
PO-DIST-2059,2026-04-22,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,239861.0,FULFILLED,,2026-05-06
PO-DIST-2060,2026-04-22,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,345572.0,FULFILLED,,2026-05-05
PO-DIST-2061,2026-04-24,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,251848.0,FULFILLED,,2026-05-06
PO-DIST-2062,2026-04-24,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,119907.0,FULFILLED,,2026-05-09
PO-DIST-2063,2026-04-24,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,108433.0,FULFILLED,,2026-05-13
PO-DIST-2064,2026-04-24,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,464537.0,FULFILLED,,2026-05-05
PO-DIST-2065,2026-04-24,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,245728.0,FULFILLED,,2026-05-04
PO-DIST-2066,2026-04-24,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,227338.0,FULFILLED,,2026-05-14
PO-DIST-2067,2026-04-24,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,330379.0,FULFILLED,,2026-05-06
PO-DIST-2068,2026-04-27,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,311159.0,FULFILLED,,2026-05-15
PO-DIST-2069,2026-04-27,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,345820.0,FULFILLED,,2026-05-12
PO-DIST-2070,2026-04-27,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,437834.0,FULFILLED,,2026-05-08
PO-DIST-2071,2026-04-27,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,89137.0,FULFILLED,,2026-05-16
PO-DIST-2072,2026-04-27,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,369337.0,FULFILLED,,2026-05-12
PO-DIST-2073,2026-04-27,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,381209.0,FULFILLED,,2026-05-12
PO-DIST-2074,2026-04-27,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,277322.0,FULFILLED,,2026-05-17
PO-DIST-2075,2026-04-27,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,476720.0,FULFILLED,,2026-05-15
PO-DIST-2076,2026-04-27,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,90521.0,FULFILLED,,2026-05-15
PO-DIST-2077,2026-04-29,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,378675.0,FULFILLED,,2026-05-15
PO-DIST-2078,2026-04-29,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,395581.0,FULFILLED,,2026-05-18
PO-DIST-2079,2026-04-29,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,455877.0,FULFILLED,,2026-05-09
PO-DIST-2080,2026-04-29,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,78634.0,FULFILLED,,2026-05-18
PO-DIST-2081,2026-04-29,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,80965.0,FULFILLED,,2026-05-20
PO-DIST-2082,2026-04-29,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,334340.0,SUBMITTED,,2026-05-13
PO-DIST-2083,2026-04-29,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,356172.0,FULFILLED,,2026-05-12
PO-DIST-2084,2026-04-29,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,449226.0,FULFILLED,,2026-05-14
PO-DIST-2085,2026-05-01,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,309131.0,FULFILLED,,2026-05-20
PO-DIST-2086,2026-05-01,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,320180.0,FULFILLED,,2026-05-21
PO-DIST-2087,2026-05-01,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,213493.0,FULFILLED,,2026-05-12
PO-DIST-2088,2026-05-01,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,157017.0,FULFILLED,,2026-05-18
PO-DIST-2089,2026-05-01,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,373368.0,FULFILLED,,2026-05-18
PO-DIST-2090,2026-05-01,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,215499.0,FULFILLED,,2026-05-18
PO-DIST-2091,2026-05-01,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,467296.0,FULFILLED,,2026-05-11
PO-DIST-2092,2026-05-01,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,64554.0,FULFILLED,,2026-05-14
PO-DIST-2093,2026-05-04,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,288516.0,FULFILLED,,2026-05-14
PO-DIST-2094,2026-05-04,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,278932.0,FULFILLED,,2026-05-23
PO-DIST-2095,2026-05-04,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,117816.0,FULFILLED,,2026-05-20
PO-DIST-2096,2026-05-04,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,445370.0,FULFILLED,,2026-05-20
PO-DIST-2097,2026-05-04,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,189026.0,FULFILLED,,2026-05-20
PO-DIST-2098,2026-05-04,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,300336.0,FULFILLED,,2026-05-24
PO-DIST-2099,2026-05-04,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,247643.0,FULFILLED,,2026-05-24
PO-DIST-2100,2026-05-06,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,421538.0,FULFILLED,,2026-05-19
PO-DIST-2101,2026-05-06,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,239828.0,FULFILLED,,2026-05-21
PO-DIST-2102,2026-05-06,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,254942.0,FULFILLED,,2026-05-21
PO-DIST-2103,2026-05-06,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,389150.0,FULFILLED,,2026-05-27
PO-DIST-2104,2026-05-08,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,375413.0,FULFILLED,,2026-05-28
PO-DIST-2105,2026-05-08,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,270064.0,FULFILLED,,2026-05-21
PO-DIST-2106,2026-05-08,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,92765.0,FULFILLED,,2026-05-20
PO-DIST-2107,2026-05-08,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,158608.0,FULFILLED,,2026-05-29
PO-DIST-2108,2026-05-08,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,412775.0,FULFILLED,,2026-05-27
PO-DIST-2109,2026-05-08,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,124046.0,FULFILLED,,2026-05-25
PO-DIST-2110,2026-05-08,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,431428.0,FULFILLED,,2026-05-28
PO-DIST-2111,2026-05-11,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,283101.0,FULFILLED,,2026-05-23
PO-DIST-2112,2026-05-11,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,433374.0,FULFILLED,,2026-05-29
PO-DIST-2113,2026-05-11,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,425022.0,FULFILLED,,2026-05-27
PO-DIST-2114,2026-05-11,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,68637.0,SUBMITTED,,2026-05-31
PO-DIST-2115,2026-05-11,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,101669.0,FULFILLED,,2026-05-25
PO-DIST-2116,2026-05-11,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,475729.0,FULFILLED,,2026-05-26
PO-DIST-2117,2026-05-11,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,334044.0,FULFILLED,,2026-05-27
PO-DIST-2118,2026-05-11,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,192886.0,FULFILLED,,2026-05-30
PO-DIST-2119,2026-05-11,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,267372.0,FULFILLED,,2026-05-31
PO-DIST-2120,2026-05-13,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,444352.0,FULFILLED,,2026-05-25
PO-DIST-2121,2026-05-13,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,187474.0,FULFILLED,,2026-05-28
PO-DIST-2122,2026-05-13,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,132267.0,SUBMITTED,,2026-05-26
PO-DIST-2123,2026-05-13,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,127635.0,FULFILLED,,2026-05-27
PO-DIST-2124,2026-05-13,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,94374.0,FULFILLED,,2026-06-02
PO-DIST-2125,2026-05-13,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,459410.0,FULFILLED,,2026-05-25
PO-DIST-2126,2026-05-13,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,246532.0,FULFILLED,,2026-05-28
PO-DIST-2127,2026-05-13,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,243462.0,FULFILLED,,2026-05-28
PO-DIST-2128,2026-05-15,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,233831.0,FULFILLED,,2026-05-25
PO-DIST-2129,2026-05-15,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,342565.0,FULFILLED,,2026-05-27
PO-DIST-2130,2026-05-15,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,88870.0,FULFILLED,,2026-05-26
PO-DIST-2131,2026-05-15,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,123238.0,FULFILLED,,2026-05-30
PO-DIST-2132,2026-05-15,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,285734.0,FULFILLED,,2026-06-05
PO-DIST-2133,2026-05-15,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,116801.0,FULFILLED,,2026-06-01
PO-DIST-2134,2026-05-15,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,272917.0,FULFILLED,,2026-05-29
PO-DIST-2135,2026-05-15,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,457144.0,FULFILLED,,2026-06-01
PO-DIST-2136,2026-05-15,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,233844.0,FULFILLED,,2026-05-29
PO-DIST-2137,2026-05-18,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,217861.0,FULFILLED,,2026-06-02
PO-DIST-2138,2026-05-18,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,479214.0,FULFILLED,,2026-06-05
PO-DIST-2139,2026-05-18,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,460950.0,FULFILLED,,2026-05-29
PO-DIST-2140,2026-05-18,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,86536.0,FULFILLED,,2026-05-29
PO-DIST-2141,2026-05-18,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,307253.0,FULFILLED,,2026-06-04
PO-DIST-2142,2026-05-18,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,368856.0,FULFILLED,,2026-05-30
PO-DIST-2143,2026-05-18,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,424120.0,FULFILLED,,2026-06-07
PO-DIST-2144,2026-05-18,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,111210.0,FULFILLED,,2026-05-29
PO-DIST-2145,2026-05-20,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,254888.0,FULFILLED,,2026-06-09
PO-DIST-2146,2026-05-20,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,180686.0,FULFILLED,,2026-06-02
PO-DIST-2147,2026-05-20,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,274210.0,SUBMITTED,,2026-05-31
PO-DIST-2148,2026-05-20,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,75994.0,FULFILLED,,2026-06-10
