snapshot_id,snapshot_date,dc_location,region,sku_id,on_hand_units,available_units,required_demand_units,availability_percentage,stockout_status,reorder_in_transit_units
INV-SNAP-11401,2025-08-16,Reno-DC-01,NA-West,SKU-8821,3543,3239,3317,97.65,false,5000
INV-SNAP-11402,2025-08-16,Reno-DC-01,NA-West,SKU-4410,3168,2500,2602,96.08,false,1500
INV-SNAP-11403,2025-08-16,Reno-DC-01,NA-West,SKU-5520,3345,2760,2905,95.01,false,0
INV-SNAP-11404,2025-08-16,Reno-DC-01,NA-West,SKU-9930,3378,2974,3153,94.32,false,0
INV-SNAP-11405,2025-08-16,Reno-DC-01,NA-West,SKU-2205,2916,2613,2671,97.83,false,3000
INV-SNAP-11406,2025-08-16,Seattle-DC-02,NA-West,SKU-8821,2932,2525,2610,96.74,false,3000
INV-SNAP-11407,2025-08-16,Seattle-DC-02,NA-West,SKU-4410,3413,2836,2979,95.2,false,1500
INV-SNAP-11408,2025-08-16,Seattle-DC-02,NA-West,SKU-5520,3313,2844,2928,97.13,false,3000
INV-SNAP-11409,2025-08-16,Seattle-DC-02,NA-West,SKU-9930,3099,2767,2936,94.24,false,5000
INV-SNAP-11410,2025-08-16,Seattle-DC-02,NA-West,SKU-2205,3731,3277,3352,97.76,false,5000
INV-SNAP-11411,2025-08-17,Atlanta-DC-01,NA-East,SKU-8821,3047,2697,2823,95.54,false,5000
INV-SNAP-11412,2025-08-17,Atlanta-DC-01,NA-East,SKU-4410,3696,3213,3392,94.72,false,1500
INV-SNAP-11413,2025-08-17,Atlanta-DC-01,NA-East,SKU-5520,3518,3022,3089,97.83,false,0
INV-SNAP-11414,2025-08-17,Atlanta-DC-01,NA-East,SKU-9930,3792,3106,3210,96.76,false,3000
INV-SNAP-11415,2025-08-17,Atlanta-DC-01,NA-East,SKU-2205,3327,2682,2836,94.57,false,3000
INV-SNAP-11416,2025-08-17,Charlotte-DC-02,NA-East,SKU-8821,3847,3244,3343,97.04,false,5000
INV-SNAP-11417,2025-08-17,Charlotte-DC-02,NA-East,SKU-4410,3321,2632,2794,94.2,false,5000
INV-SNAP-11418,2025-08-17,Charlotte-DC-02,NA-East,SKU-5520,3773,3176,3333,95.29,false,1500
INV-SNAP-11419,2025-08-17,Charlotte-DC-02,NA-East,SKU-9930,3189,2541,2621,96.95,false,3000
INV-SNAP-11420,2025-08-17,Charlotte-DC-02,NA-East,SKU-2205,3525,3102,3291,94.26,false,0
INV-SNAP-11421,2025-08-17,Chicago-DC-01,NA-Central,SKU-8821,3674,3088,3187,96.89,false,3000
INV-SNAP-11422,2025-08-17,Chicago-DC-01,NA-Central,SKU-4410,3646,3086,3188,96.8,false,0
INV-SNAP-11423,2025-08-17,Chicago-DC-01,NA-Central,SKU-5520,3570,3175,3345,94.92,false,3000
INV-SNAP-11424,2025-08-17,Chicago-DC-01,NA-Central,SKU-9930,3300,2815,2886,97.54,false,3000
INV-SNAP-11425,2025-08-17,Chicago-DC-01,NA-Central,SKU-2205,3483,3024,3108,97.3,false,3000
INV-SNAP-11426,2025-08-17,Dallas-DC-02,NA-Central,SKU-8821,3590,3109,3264,95.25,false,1500
INV-SNAP-11427,2025-08-17,Dallas-DC-02,NA-Central,SKU-4410,3449,3070,3245,94.61,false,0
INV-SNAP-11428,2025-08-17,Dallas-DC-02,NA-Central,SKU-5520,3545,3075,3170,97.0,false,5000
INV-SNAP-11429,2025-08-17,Dallas-DC-02,NA-Central,SKU-9930,3347,2676,2745,97.49,false,1500
INV-SNAP-11430,2025-08-17,Dallas-DC-02,NA-Central,SKU-2205,3388,3063,3245,94.39,false,1500
INV-SNAP-11431,2025-08-17,Reno-DC-01,NA-West,SKU-8821,3509,2927,3045,96.12,false,1500
INV-SNAP-11432,2025-08-17,Reno-DC-01,NA-West,SKU-4410,3109,2788,2954,94.38,false,1500
INV-SNAP-11433,2025-08-17,Reno-DC-01,NA-West,SKU-5520,3110,2505,2640,94.89,false,5000
INV-SNAP-11434,2025-08-17,Reno-DC-01,NA-West,SKU-9930,3171,2496,2633,94.8,false,0
INV-SNAP-11435,2025-08-17,Reno-DC-01,NA-West,SKU-2205,3705,3169,3254,97.39,false,3000
INV-SNAP-11436,2025-08-17,Seattle-DC-02,NA-West,SKU-8821,2838,2495,2623,95.12,false,3000
INV-SNAP-11437,2025-08-17,Seattle-DC-02,NA-West,SKU-4410,3396,2710,2865,94.59,false,1500
INV-SNAP-11438,2025-08-17,Seattle-DC-02,NA-West,SKU-5520,3138,2665,2814,94.71,false,0
INV-SNAP-11439,2025-08-17,Seattle-DC-02,NA-West,SKU-9930,3685,3100,3229,96.0,false,3000
INV-SNAP-11440,2025-08-17,Seattle-DC-02,NA-West,SKU-2205,3307,2901,2973,97.58,false,3000
INV-SNAP-11441,2025-08-18,Atlanta-DC-01,NA-East,SKU-8821,3529,3093,3208,96.42,false,1500
INV-SNAP-11442,2025-08-18,Atlanta-DC-01,NA-East,SKU-4410,3089,2606,2772,94.01,false,5000
INV-SNAP-11443,2025-08-18,Atlanta-DC-01,NA-East,SKU-5520,3440,2801,2963,94.53,false,0
INV-SNAP-11444,2025-08-18,Atlanta-DC-01,NA-East,SKU-9930,3404,2913,3002,97.04,false,1500
INV-SNAP-11445,2025-08-18,Atlanta-DC-01,NA-East,SKU-2205,3688,3042,3200,95.06,false,0
INV-SNAP-11446,2025-08-18,Charlotte-DC-02,NA-East,SKU-8821,3756,3294,3383,97.37,false,1500
INV-SNAP-11447,2025-08-18,Charlotte-DC-02,NA-East,SKU-4410,3222,2759,2822,97.77,false,3000
INV-SNAP-11448,2025-08-18,Charlotte-DC-02,NA-East,SKU-5520,3274,2892,3017,95.86,false,0
INV-SNAP-11449,2025-08-18,Charlotte-DC-02,NA-East,SKU-9930,2985,2463,2614,94.22,false,5000
INV-SNAP-11450,2025-08-18,Charlotte-DC-02,NA-East,SKU-2205,3758,3201,3319,96.44,false,5000
INV-SNAP-11451,2025-08-18,Chicago-DC-01,NA-Central,SKU-8821,3581,3082,3214,95.89,false,1500
INV-SNAP-11452,2025-08-18,Chicago-DC-01,NA-Central,SKU-4410,3299,2666,2825,94.37,false,0
INV-SNAP-11453,2025-08-18,Chicago-DC-01,NA-Central,SKU-5520,3124,2722,2787,97.67,false,5000
INV-SNAP-11454,2025-08-18,Chicago-DC-01,NA-Central,SKU-9930,3329,2982,3079,96.85,false,3000
INV-SNAP-11455,2025-08-18,Chicago-DC-01,NA-Central,SKU-2205,3144,2591,2725,95.08,false,3000
INV-SNAP-11456,2025-08-18,Dallas-DC-02,NA-Central,SKU-8821,3596,3002,3146,95.42,false,0
INV-SNAP-11457,2025-08-18,Dallas-DC-02,NA-Central,SKU-4410,3163,2572,2703,95.15,false,3000
INV-SNAP-11458,2025-08-18,Dallas-DC-02,NA-Central,SKU-5520,2939,2554,2623,97.37,false,0
INV-SNAP-11459,2025-08-18,Dallas-DC-02,NA-Central,SKU-9930,3415,2882,2950,97.69,false,3000
INV-SNAP-11460,2025-08-18,Dallas-DC-02,NA-Central,SKU-2205,3512,2975,3122,95.29,false,1500
INV-SNAP-11461,2025-08-18,Reno-DC-01,NA-West,SKU-8821,3056,2745,2803,97.93,false,0
INV-SNAP-11462,2025-08-18,Reno-DC-01,NA-West,SKU-4410,3027,2712,2783,97.45,false,1500
INV-SNAP-11463,2025-08-18,Reno-DC-01,NA-West,SKU-5520,3177,2752,2837,97.0,false,5000
INV-SNAP-11464,2025-08-18,Reno-DC-01,NA-West,SKU-9930,3788,3088,3244,95.19,false,3000
INV-SNAP-11465,2025-08-18,Reno-DC-01,NA-West,SKU-2205,3467,2819,2974,94.79,false,1500
INV-SNAP-11466,2025-08-18,Seattle-DC-02,NA-West,SKU-8821,3127,2778,2858,97.2,false,0
INV-SNAP-11467,2025-08-18,Seattle-DC-02,NA-West,SKU-4410,3613,2963,3027,97.89,false,3000
INV-SNAP-11468,2025-08-18,Seattle-DC-02,NA-West,SKU-5520,3631,2968,3071,96.65,false,3000
INV-SNAP-11469,2025-08-18,Seattle-DC-02,NA-West,SKU-9930,3588,2920,3026,96.5,false,0
INV-SNAP-11470,2025-08-18,Seattle-DC-02,NA-West,SKU-2205,3337,2720,2834,95.98,false,1500
INV-SNAP-11471,2025-08-19,Atlanta-DC-01,NA-East,SKU-8821,3467,3004,3149,95.4,false,5000
INV-SNAP-11472,2025-08-19,Atlanta-DC-01,NA-East,SKU-4410,3181,2525,2672,94.5,false,0
INV-SNAP-11473,2025-08-19,Atlanta-DC-01,NA-East,SKU-5520,3717,3270,3363,97.23,false,0
INV-SNAP-11474,2025-08-19,Atlanta-DC-01,NA-East,SKU-9930,3213,2860,3010,95.02,false,3000
INV-SNAP-11475,2025-08-19,Atlanta-DC-01,NA-East,SKU-2205,3393,3008,3177,94.68,false,1500
INV-SNAP-11476,2025-08-19,Charlotte-DC-02,NA-East,SKU-8821,2896,2562,2622,97.71,false,5000
INV-SNAP-11477,2025-08-19,Charlotte-DC-02,NA-East,SKU-4410,3179,2864,2961,96.72,false,1500
INV-SNAP-11478,2025-08-19,Charlotte-DC-02,NA-East,SKU-5520,3175,2567,2681,95.75,false,0
INV-SNAP-11479,2025-08-19,Charlotte-DC-02,NA-East,SKU-9930,3315,3005,3122,96.25,false,5000
INV-SNAP-11480,2025-08-19,Charlotte-DC-02,NA-East,SKU-2205,3122,2806,2906,96.56,false,5000
INV-SNAP-11481,2025-08-19,Chicago-DC-01,NA-Central,SKU-8821,2938,2473,2611,94.71,false,5000
INV-SNAP-11482,2025-08-19,Chicago-DC-01,NA-Central,SKU-4410,3137,2585,2645,97.73,false,0
INV-SNAP-11483,2025-08-19,Chicago-DC-01,NA-Central,SKU-5520,3263,2819,2941,95.85,false,0
INV-SNAP-11484,2025-08-19,Chicago-DC-01,NA-Central,SKU-9930,3484,3093,3159,97.91,false,0
INV-SNAP-11485,2025-08-19,Chicago-DC-01,NA-Central,SKU-2205,2988,2680,2803,95.61,false,1500
INV-SNAP-11486,2025-08-19,Dallas-DC-02,NA-Central,SKU-8821,3751,3203,3317,96.56,false,3000
INV-SNAP-11487,2025-08-19,Dallas-DC-02,NA-Central,SKU-4410,3247,2562,2618,97.86,false,5000
INV-SNAP-11488,2025-08-19,Dallas-DC-02,NA-Central,SKU-5520,3430,3104,3245,95.65,false,0
INV-SNAP-11489,2025-08-19,Dallas-DC-02,NA-Central,SKU-9930,3703,3209,3344,95.96,false,3000
INV-SNAP-11490,2025-08-19,Dallas-DC-02,NA-Central,SKU-2205,3402,2807,2928,95.87,false,1500
INV-SNAP-11491,2025-08-19,Reno-DC-01,NA-West,SKU-8821,3776,3102,3170,97.85,false,1500
INV-SNAP-11492,2025-08-19,Reno-DC-01,NA-West,SKU-4410,3080,2614,2697,96.92,false,1500
INV-SNAP-11493,2025-08-19,Reno-DC-01,NA-West,SKU-5520,3374,3031,3206,94.54,false,1500
INV-SNAP-11494,2025-08-19,Reno-DC-01,NA-West,SKU-9930,3394,3038,3127,97.15,false,5000
INV-SNAP-11495,2025-08-19,Reno-DC-01,NA-West,SKU-2205,3592,2942,3042,96.71,false,1500
INV-SNAP-11496,2025-08-19,Seattle-DC-02,NA-West,SKU-8821,3229,2727,2860,95.35,false,3000
INV-SNAP-11497,2025-08-19,Seattle-DC-02,NA-West,SKU-4410,3589,3039,3222,94.32,false,5000
INV-SNAP-11498,2025-08-19,Seattle-DC-02,NA-West,SKU-5520,3061,2484,2614,95.03,false,1500
INV-SNAP-11499,2025-08-19,Seattle-DC-02,NA-West,SKU-9930,3733,3167,3285,96.41,false,3000
INV-SNAP-11500,2025-08-19,Seattle-DC-02,NA-West,SKU-2205,3433,2768,2930,94.47,false,1500
INV-SNAP-11501,2025-08-20,Atlanta-DC-01,NA-East,SKU-8821,3209,2589,2645,97.88,false,1500
INV-SNAP-11502,2025-08-20,Atlanta-DC-01,NA-East,SKU-4410,3335,2911,3066,94.94,false,3000
INV-SNAP-11503,2025-08-20,Atlanta-DC-01,NA-East,SKU-5520,3488,3137,3220,97.42,false,0
INV-SNAP-11504,2025-08-20,Atlanta-DC-01,NA-East,SKU-9930,3609,3148,3300,95.39,false,5000
INV-SNAP-11505,2025-08-20,Atlanta-DC-01,NA-East,SKU-2205,3442,3130,3205,97.66,false,3000
INV-SNAP-11506,2025-08-20,Charlotte-DC-02,NA-East,SKU-8821,3488,2845,3020,94.21,false,1500
INV-SNAP-11507,2025-08-20,Charlotte-DC-02,NA-East,SKU-4410,3386,2833,2923,96.92,false,1500
INV-SNAP-11508,2025-08-20,Charlotte-DC-02,NA-East,SKU-5520,3722,3098,3228,95.97,false,3000
INV-SNAP-11509,2025-08-20,Charlotte-DC-02,NA-East,SKU-9930,3358,2877,3004,95.77,false,0
INV-SNAP-11510,2025-08-20,Charlotte-DC-02,NA-East,SKU-2205,3162,2522,2662,94.74,false,1500
INV-SNAP-11511,2025-08-20,Chicago-DC-01,NA-Central,SKU-8821,3545,3234,3329,97.15,false,1500
INV-SNAP-11512,2025-08-20,Chicago-DC-01,NA-Central,SKU-4410,3369,2675,2751,97.24,false,0
INV-SNAP-11513,2025-08-20,Chicago-DC-01,NA-Central,SKU-5520,3377,3071,3160,97.18,false,1500
INV-SNAP-11514,2025-08-20,Chicago-DC-01,NA-Central,SKU-9930,3405,2844,2928,97.13,false,1500
INV-SNAP-11515,2025-08-20,Chicago-DC-01,NA-Central,SKU-2205,3390,2806,2889,97.13,false,3000
INV-SNAP-11516,2025-08-20,Dallas-DC-02,NA-Central,SKU-8821,3117,2578,2714,94.99,false,1500
INV-SNAP-11517,2025-08-20,Dallas-DC-02,NA-Central,SKU-4410,3569,3041,3126,97.28,false,3000
INV-SNAP-11518,2025-08-20,Dallas-DC-02,NA-Central,SKU-5520,3262,2848,2926,97.33,false,1500
INV-SNAP-11519,2025-08-20,Dallas-DC-02,NA-Central,SKU-9930,2940,2624,2748,95.49,false,5000
INV-SNAP-11520,2025-08-20,Dallas-DC-02,NA-Central,SKU-2205,3225,2657,2814,94.42,false,1500
INV-SNAP-11521,2025-08-20,Reno-DC-01,NA-West,SKU-8821,3304,2841,3022,94.01,false,1500
INV-SNAP-11522,2025-08-20,Reno-DC-01,NA-West,SKU-4410,3752,3262,3374,96.68,false,0
INV-SNAP-11523,2025-08-20,Reno-DC-01,NA-West,SKU-5520,3366,2778,2926,94.94,false,0
INV-SNAP-11524,2025-08-20,Reno-DC-01,NA-West,SKU-9930,3892,3281,3373,97.27,false,5000
INV-SNAP-11525,2025-08-20,Reno-DC-01,NA-West,SKU-2205,3460,2820,2904,97.11,false,1500
INV-SNAP-11526,2025-08-20,Seattle-DC-02,NA-West,SKU-8821,3468,2913,3017,96.55,false,3000
INV-SNAP-11527,2025-08-20,Seattle-DC-02,NA-West,SKU-4410,3490,3180,3381,94.06,false,5000
INV-SNAP-11528,2025-08-20,Seattle-DC-02,NA-West,SKU-5520,3080,2691,2823,95.32,false,3000
INV-SNAP-11529,2025-08-20,Seattle-DC-02,NA-West,SKU-9930,2920,2551,2673,95.44,false,3000
INV-SNAP-11530,2025-08-20,Seattle-DC-02,NA-West,SKU-2205,3285,2929,3096,94.61,false,3000
INV-SNAP-11531,2025-08-21,Atlanta-DC-01,NA-East,SKU-8821,3379,2897,3008,96.31,false,0
INV-SNAP-11532,2025-08-21,Atlanta-DC-01,NA-East,SKU-4410,3811,3221,3376,95.41,false,5000
INV-SNAP-11533,2025-08-21,Atlanta-DC-01,NA-East,SKU-5520,3486,2813,2911,96.63,false,0
INV-SNAP-11534,2025-08-21,Atlanta-DC-01,NA-East,SKU-9930,3085,2491,2615,95.26,false,3000
INV-SNAP-11535,2025-08-21,Atlanta-DC-01,NA-East,SKU-2205,3193,2525,2650,95.28,false,5000
INV-SNAP-11536,2025-08-21,Charlotte-DC-02,NA-East,SKU-8821,3450,2997,3108,96.43,false,1500
INV-SNAP-11537,2025-08-21,Charlotte-DC-02,NA-East,SKU-4410,3088,2582,2657,97.18,false,5000
INV-SNAP-11538,2025-08-21,Charlotte-DC-02,NA-East,SKU-5520,3134,2607,2675,97.46,false,0
INV-SNAP-11539,2025-08-21,Charlotte-DC-02,NA-East,SKU-9930,3158,2545,2658,95.75,false,0
INV-SNAP-11540,2025-08-21,Charlotte-DC-02,NA-East,SKU-2205,3535,3189,3391,94.04,false,0
INV-SNAP-11541,2025-08-21,Chicago-DC-01,NA-Central,SKU-8821,3308,2992,3163,94.59,false,0
INV-SNAP-11542,2025-08-21,Chicago-DC-01,NA-Central,SKU-4410,3189,2668,2794,95.49,false,0
INV-SNAP-11543,2025-08-21,Chicago-DC-01,NA-Central,SKU-5520,3458,2996,3075,97.43,false,5000
INV-SNAP-11544,2025-08-21,Chicago-DC-01,NA-Central,SKU-9930,3242,2732,2790,97.92,false,0
INV-SNAP-11545,2025-08-21,Chicago-DC-01,NA-Central,SKU-2205,3081,2701,2800,96.46,false,3000
INV-SNAP-11546,2025-08-21,Dallas-DC-02,NA-Central,SKU-8821,3594,3140,3240,96.91,false,3000
INV-SNAP-11547,2025-08-21,Dallas-DC-02,NA-Central,SKU-4410,3631,3317,3399,97.59,false,3000
INV-SNAP-11548,2025-08-21,Dallas-DC-02,NA-Central,SKU-5520,3453,2997,3061,97.91,false,5000
INV-SNAP-11549,2025-08-21,Dallas-DC-02,NA-Central,SKU-9930,3470,2980,3067,97.16,false,0
INV-SNAP-11550,2025-08-21,Dallas-DC-02,NA-Central,SKU-2205,3723,3124,3238,96.48,false,1500
INV-SNAP-11551,2025-08-21,Reno-DC-01,NA-West,SKU-8821,3656,3008,3077,97.76,false,5000
INV-SNAP-11552,2025-08-21,Reno-DC-01,NA-West,SKU-4410,3566,3198,3282,97.44,false,0
INV-SNAP-11553,2025-08-21,Reno-DC-01,NA-West,SKU-5520,3259,2808,2926,95.97,false,0
INV-SNAP-11554,2025-08-21,Reno-DC-01,NA-West,SKU-9930,2895,2595,2748,94.43,false,1500
INV-SNAP-11555,2025-08-21,Reno-DC-01,NA-West,SKU-2205,4028,3329,3399,97.94,false,1500
INV-SNAP-11556,2025-08-21,Seattle-DC-02,NA-West,SKU-8821,3299,2993,3080,97.18,false,1500
INV-SNAP-11557,2025-08-21,Seattle-DC-02,NA-West,SKU-4410,2880,2485,2611,95.17,false,0
INV-SNAP-11558,2025-08-21,Seattle-DC-02,NA-West,SKU-5520,3392,2703,2847,94.94,false,1500
INV-SNAP-11559,2025-08-21,Seattle-DC-02,NA-West,SKU-9930,3509,3141,3238,97.0,false,0
INV-SNAP-11560,2025-08-21,Seattle-DC-02,NA-West,SKU-2205,3442,3091,3252,95.05,false,0
INV-SNAP-11561,2025-08-22,Atlanta-DC-01,NA-East,SKU-8821,3469,3002,3099,96.87,false,1500
INV-SNAP-11562,2025-08-22,Atlanta-DC-01,NA-East,SKU-4410,3223,2676,2824,94.76,false,3000
INV-SNAP-11563,2025-08-22,Atlanta-DC-01,NA-East,SKU-5520,2860,2555,2672,95.62,false,3000
INV-SNAP-11564,2025-08-22,Atlanta-DC-01,NA-East,SKU-9930,3528,3059,3221,94.97,false,0
INV-SNAP-11565,2025-08-22,Atlanta-DC-01,NA-East,SKU-2205,3248,2614,2712,96.39,false,3000
INV-SNAP-11566,2025-08-22,Charlotte-DC-02,NA-East,SKU-8821,3097,2748,2813,97.69,false,1500
INV-SNAP-11567,2025-08-22,Charlotte-DC-02,NA-East,SKU-4410,3460,2782,2853,97.51,false,1500
INV-SNAP-11568,2025-08-22,Charlotte-DC-02,NA-East,SKU-5520,2926,2551,2636,96.78,false,3000
INV-SNAP-11569,2025-08-22,Charlotte-DC-02,NA-East,SKU-9930,3641,3238,3348,96.71,false,0
INV-SNAP-11570,2025-08-22,Charlotte-DC-02,NA-East,SKU-2205,3211,2567,2690,95.43,false,0
INV-SNAP-11571,2025-08-22,Chicago-DC-01,NA-Central,SKU-8821,3754,3243,3380,95.95,false,5000
INV-SNAP-11572,2025-08-22,Chicago-DC-01,NA-Central,SKU-4410,3782,3225,3300,97.73,false,1500
INV-SNAP-11573,2025-08-22,Chicago-DC-01,NA-Central,SKU-5520,3426,2919,3037,96.11,false,3000
INV-SNAP-11574,2025-08-22,Chicago-DC-01,NA-Central,SKU-9930,3420,2758,2839,97.15,false,0
INV-SNAP-11575,2025-08-22,Chicago-DC-01,NA-Central,SKU-2205,3262,2866,2985,96.01,false,0
INV-SNAP-11576,2025-08-22,Dallas-DC-02,NA-Central,SKU-8821,3129,2532,2635,96.09,false,1500
INV-SNAP-11577,2025-08-22,Dallas-DC-02,NA-Central,SKU-4410,3605,3197,3379,94.61,false,3000
INV-SNAP-11578,2025-08-22,Dallas-DC-02,NA-Central,SKU-5520,3574,3093,3290,94.01,false,3000
INV-SNAP-11579,2025-08-22,Dallas-DC-02,NA-Central,SKU-9930,3105,2768,2901,95.42,false,5000
INV-SNAP-11580,2025-08-22,Dallas-DC-02,NA-Central,SKU-2205,3251,2836,2940,96.46,false,5000
INV-SNAP-11581,2025-08-22,Reno-DC-01,NA-West,SKU-8821,3257,2661,2760,96.41,false,1500
INV-SNAP-11582,2025-08-22,Reno-DC-01,NA-West,SKU-4410,3151,2530,2673,94.65,false,0
INV-SNAP-11583,2025-08-22,Reno-DC-01,NA-West,SKU-5520,3122,2534,2607,97.2,false,0
INV-SNAP-11584,2025-08-22,Reno-DC-01,NA-West,SKU-9930,2889,2575,2686,95.87,false,5000
INV-SNAP-11585,2025-08-22,Reno-DC-01,NA-West,SKU-2205,3147,2610,2682,97.32,false,1500
INV-SNAP-11586,2025-08-22,Seattle-DC-02,NA-West,SKU-8821,3596,3124,3261,95.8,false,0
INV-SNAP-11587,2025-08-22,Seattle-DC-02,NA-West,SKU-4410,3519,2895,3014,96.05,false,5000
INV-SNAP-11588,2025-08-22,Seattle-DC-02,NA-West,SKU-5520,3610,3087,3174,97.26,false,5000
INV-SNAP-11589,2025-08-22,Seattle-DC-02,NA-West,SKU-9930,3100,2570,2725,94.31,false,1500
INV-SNAP-11590,2025-08-22,Seattle-DC-02,NA-West,SKU-2205,3470,3038,3101,97.97,false,3000
INV-SNAP-11591,2025-08-23,Atlanta-DC-01,NA-East,SKU-8821,3276,2783,2918,95.37,false,0
INV-SNAP-11592,2025-08-23,Atlanta-DC-01,NA-East,SKU-4410,3369,2823,2968,95.11,false,5000
INV-SNAP-11593,2025-08-23,Atlanta-DC-01,NA-East,SKU-5520,3372,2800,2943,95.14,false,1500
INV-SNAP-11594,2025-08-23,Atlanta-DC-01,NA-East,SKU-9930,3106,2531,2676,94.58,false,1500
INV-SNAP-11595,2025-08-23,Atlanta-DC-01,NA-East,SKU-2205,3033,2641,2719,97.13,false,0
INV-SNAP-11596,2025-08-23,Charlotte-DC-02,NA-East,SKU-8821,3520,3081,3230,95.39,false,3000
INV-SNAP-11597,2025-08-23,Charlotte-DC-02,NA-East,SKU-4410,3523,3127,3283,95.25,false,3000
INV-SNAP-11598,2025-08-23,Charlotte-DC-02,NA-East,SKU-5520,3118,2801,2932,95.53,false,1500
INV-SNAP-11599,2025-08-23,Charlotte-DC-02,NA-East,SKU-9930,3413,2958,3057,96.76,false,0
INV-SNAP-11600,2025-08-23,Charlotte-DC-02,NA-East,SKU-2205,3394,3073,3242,94.79,false,0
INV-SNAP-11601,2025-08-23,Chicago-DC-01,NA-Central,SKU-8821,3294,2804,2871,97.67,false,5000
INV-SNAP-11602,2025-08-23,Chicago-DC-01,NA-Central,SKU-4410,3287,2615,2746,95.23,false,5000
INV-SNAP-11603,2025-08-23,Chicago-DC-01,NA-Central,SKU-5520,3209,2745,2868,95.71,false,3000
INV-SNAP-11604,2025-08-23,Chicago-DC-01,NA-Central,SKU-9930,3111,2720,2886,94.25,false,1500
INV-SNAP-11605,2025-08-23,Chicago-DC-01,NA-Central,SKU-2205,3417,3027,3188,94.95,false,0
INV-SNAP-11606,2025-08-23,Dallas-DC-02,NA-Central,SKU-8821,3549,2862,3032,94.39,false,3000
INV-SNAP-11607,2025-08-23,Dallas-DC-02,NA-Central,SKU-4410,3658,3065,3200,95.78,false,3000
INV-SNAP-11608,2025-08-23,Dallas-DC-02,NA-Central,SKU-5520,3470,3056,3196,95.62,false,1500
INV-SNAP-11609,2025-08-23,Dallas-DC-02,NA-Central,SKU-9930,3269,2634,2799,94.11,false,5000
INV-SNAP-11610,2025-08-23,Dallas-DC-02,NA-Central,SKU-2205,2899,2488,2634,94.46,false,3000
INV-SNAP-11611,2025-08-23,Reno-DC-01,NA-West,SKU-8821,3584,3190,3299,96.7,false,0
INV-SNAP-11612,2025-08-23,Reno-DC-01,NA-West,SKU-4410,3153,2632,2749,95.74,false,1500
INV-SNAP-11613,2025-08-23,Reno-DC-01,NA-West,SKU-5520,3296,2598,2701,96.19,false,3000
INV-SNAP-11614,2025-08-23,Reno-DC-01,NA-West,SKU-9930,3009,2665,2754,96.77,false,3000
INV-SNAP-11615,2025-08-23,Reno-DC-01,NA-West,SKU-2205,3444,3052,3154,96.77,false,5000
INV-SNAP-11616,2025-08-23,Seattle-DC-02,NA-West,SKU-8821,3076,2608,2761,94.46,false,1500
INV-SNAP-11617,2025-08-23,Seattle-DC-02,NA-West,SKU-4410,3710,3053,3119,97.88,false,1500
INV-SNAP-11618,2025-08-23,Seattle-DC-02,NA-West,SKU-5520,3741,3194,3374,94.67,false,1500
INV-SNAP-11619,2025-08-23,Seattle-DC-02,NA-West,SKU-9930,3233,2784,2959,94.09,false,5000
INV-SNAP-11620,2025-08-23,Seattle-DC-02,NA-West,SKU-2205,3234,2561,2629,97.41,false,5000
INV-SNAP-11621,2025-08-24,Atlanta-DC-01,NA-East,SKU-8821,3565,2992,3148,95.04,false,0
INV-SNAP-11622,2025-08-24,Atlanta-DC-01,NA-East,SKU-4410,3331,2826,2978,94.9,false,3000
INV-SNAP-11623,2025-08-24,Atlanta-DC-01,NA-East,SKU-5520,3124,2688,2748,97.82,false,5000
INV-SNAP-11624,2025-08-24,Atlanta-DC-01,NA-East,SKU-9930,3412,3015,3133,96.23,false,0
INV-SNAP-11625,2025-08-24,Atlanta-DC-01,NA-East,SKU-2205,3325,2633,2718,96.87,false,5000
INV-SNAP-11626,2025-08-24,Charlotte-DC-02,NA-East,SKU-8821,3335,2814,2921,96.34,false,1500
INV-SNAP-11627,2025-08-24,Charlotte-DC-02,NA-East,SKU-4410,3377,2817,2897,97.24,false,1500
INV-SNAP-11628,2025-08-24,Charlotte-DC-02,NA-East,SKU-5520,3113,2750,2859,96.19,false,5000
INV-SNAP-11629,2025-08-24,Charlotte-DC-02,NA-East,SKU-9930,3612,3063,3204,95.6,false,1500
INV-SNAP-11630,2025-08-24,Charlotte-DC-02,NA-East,SKU-2205,3702,3198,3306,96.73,false,3000
INV-SNAP-11631,2025-08-24,Chicago-DC-01,NA-Central,SKU-8821,3743,3079,3214,95.8,false,1500
INV-SNAP-11632,2025-08-24,Chicago-DC-01,NA-Central,SKU-4410,3117,2792,2890,96.61,false,1500
INV-SNAP-11633,2025-08-24,Chicago-DC-01,NA-Central,SKU-5520,3453,3092,3259,94.88,false,0
INV-SNAP-11634,2025-08-24,Chicago-DC-01,NA-Central,SKU-9930,3387,2825,3001,94.14,false,0
INV-SNAP-11635,2025-08-24,Chicago-DC-01,NA-Central,SKU-2205,2969,2618,2683,97.58,false,0
INV-SNAP-11636,2025-08-24,Dallas-DC-02,NA-Central,SKU-8821,3400,2952,3101,95.2,false,0
INV-SNAP-11637,2025-08-24,Dallas-DC-02,NA-Central,SKU-4410,3836,3200,3328,96.15,false,5000
INV-SNAP-11638,2025-08-24,Dallas-DC-02,NA-Central,SKU-5520,3514,2953,3080,95.88,false,1500
INV-SNAP-11639,2025-08-24,Dallas-DC-02,NA-Central,SKU-9930,3176,2505,2650,94.53,false,3000
