ticket_id,created_at,region,source_entity,category,severity,subject,content_summary,sentiment_score
ZD-TK-1704,2025-10-25T15:52:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.18
ZD-TK-1705,2025-10-25T11:54:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1706,2025-10-25T16:56:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.1
ZD-TK-1707,2025-10-25T09:18:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.07
ZD-TK-1708,2025-10-25T10:19:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.18
ZD-TK-1709,2025-10-25T08:28:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-1710,2025-10-26T15:07:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-1711,2025-10-26T16:13:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.28
ZD-TK-1712,2025-10-26T16:26:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-1713,2025-10-26T13:08:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-1714,2025-10-26T08:33:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
ZD-TK-1715,2025-10-26T08:10:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.07
ZD-TK-1716,2025-10-26T08:36:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-1717,2025-10-26T12:25:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.29
ZD-TK-1718,2025-10-27T08:42:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-1719,2025-10-27T14:55:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-1720,2025-10-27T16:00:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.21
ZD-TK-1721,2025-10-27T12:53:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.3
ZD-TK-1722,2025-10-27T14:10:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-1723,2025-10-27T15:40:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-1724,2025-10-28T15:07:00Z,NA-East,DIST-EMPIRE-IND,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
ZD-TK-1725,2025-10-28T12:48:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-1726,2025-10-28T12:06:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.29
ZD-TK-1727,2025-10-28T11:19:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-1728,2025-10-28T15:52:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-1729,2025-10-28T15:29:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-1730,2025-10-28T15:27:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.19
ZD-TK-1731,2025-10-29T09:03:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.27
ZD-TK-1732,2025-10-29T08:41:00Z,NA-East,DIST-TRI-STATE-OPS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-1733,2025-10-29T17:01:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-1734,2025-10-29T14:45:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-1735,2025-10-29T10:53:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-1736,2025-10-29T16:07:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-1737,2025-10-30T10:16:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1738,2025-10-30T09:42:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.33
ZD-TK-1739,2025-10-30T13:23:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-1740,2025-10-30T16:51:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.04
ZD-TK-1741,2025-10-30T10:05:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.06
ZD-TK-1742,2025-10-30T11:31:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-1743,2025-10-31T15:57:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-1744,2025-10-31T12:23:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-1745,2025-10-31T10:24:00Z,NA-East,DIST-EMPIRE-IND,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.27
ZD-TK-1746,2025-10-31T16:54:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-1747,2025-10-31T10:47:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.28
ZD-TK-1748,2025-10-31T13:02:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1749,2025-10-31T08:09:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.35
ZD-TK-1750,2025-10-31T08:09:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.29
ZD-TK-1751,2025-11-01T12:23:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-1752,2025-11-01T12:00:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.05
ZD-TK-1753,2025-11-01T17:45:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.23
ZD-TK-1754,2025-11-01T14:16:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-1755,2025-11-01T14:35:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-1756,2025-11-02T16:44:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-1757,2025-11-02T16:57:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-1758,2025-11-02T14:08:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-1759,2025-11-02T14:08:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.04
ZD-TK-1760,2025-11-02T15:44:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.13
ZD-TK-1761,2025-11-02T10:46:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.3
ZD-TK-1762,2025-11-03T17:25:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.18
ZD-TK-1763,2025-11-03T10:51:00Z,NA-East,DIST-APEX-EAST,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-1764,2025-11-03T12:11:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-1765,2025-11-03T12:17:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-1766,2025-11-03T10:27:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.3
ZD-TK-1767,2025-11-04T12:40:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.05
ZD-TK-1768,2025-11-04T16:45:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.15
ZD-TK-1769,2025-11-04T12:16:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.1
ZD-TK-1770,2025-11-04T15:32:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-1771,2025-11-04T09:08:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-1772,2025-11-05T10:29:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.05
ZD-TK-1773,2025-11-05T17:56:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-1774,2025-11-05T12:46:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-1775,2025-11-05T12:41:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.1
ZD-TK-1776,2025-11-05T13:06:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-1777,2025-11-05T10:30:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
